4208,uncomfortable,英[ʌnˈkʌmftəb(ə)l] 美[ʌnˈkʌmftəb(ə)l],adj. 身体不适的，感到不舒服的；令人不舒服的；不自在的，不安的；使人不自在的，使人不安的；（处境、事实等）令人不快的，棘手的,"比较级 more uncomfortable
最高级 most uncomfortable"
4209,desperate,英[ˈdespərət] 美[ˈdespərət],adj. 不顾一切的，拼命的；极需要的，渴望的；极严重的，极危险的；绝望的，无望的；绝望的，无望的,""
4210,canvas,英[ˈkænvəs] 美[ˈkænvəs],"n. 帆布；画布，油画
v. 用帆布覆盖","复数 canvases
第三人称单数 canvases
现在分词 canvasing
过去式 canvased
过去分词 canvased"
4211,ceiling,英[ˈsiːlɪŋ] 美[ˈsiːlɪŋ],n. 天花板，吊顶；上限，最高限度；最高飞行限度，升限,复数 ceilings
4212,ineffective,英[ˌɪnɪˈfektɪv] 美[ˌɪnɪˈfektɪv],adj. 无效果的，不起作用的；不能胜任的,""
4213,motif,英[məʊˈtiːf] 美[moʊˈtiːf],n. 主题；主旨；图形；意念；基序，模体,复数 motifs
4214,servant,英[ˈsɜːvənt] 美[ˈsɜːrvənt],"n. 仆人，佣人；（公司或机构的）雇员，职员；献身……的人，受……指引的人
【名】 （Servant）（西）塞尔万特，（法）塞尔旺（人名）",复数 servants
4215,tractor,英[ˈtræktə(r)] 美[ˈtræktər],n. 拖拉机，牵引机；<美>（牵引式挂车的）牵引车，拖车头,""
4216,delivery,英[dɪˈlɪvəri] 美[dɪˈlɪvəri],"n. 递送，投递；递送物；演讲风格，演说方式；分娩，生产；投球方式
adj. 运送的",复数 deliveries
4217,icelander,英[ˈaɪsləndə(r)] 美[ˈaɪsləndər],n. 冰岛人,""
4218,bedouin,英[ˈbeduɪn] 美[ˈbeduɪn],"n. 贝多因人（一个居无定所的阿拉伯游牧民族）；流浪者
adj. 贝都因人的；流浪的",""
4219,northwest,英[ˌnɔːθˈwest] 美[ˌnɔːrθˈwest],"n. 西北方；西北部
adj. （风）来自西北的；在西北部的
adv. 在西北，向西北，来自西北地",""
4220,troop,英[truːp] 美[truːp],"n. 军队，士兵；部队，（尤指）骑兵连，装甲连；童子军中队；一组，一群
v. 成群结队地走，列队行进；（孤身一人）缓步前行，稳步前行；（尤指被告知）成群前往
adj. 军队的，有关或涉及军队的","复数 troops
第三人称单数 troops
现在分词 trooping
过去式 trooped
过去分词 trooped"
4221,hebrew,英[ˈhiːbruː] 美[ˈhiːbruː],"n. 希伯来人，犹太人；希伯来语
adj. 希伯来语的；希伯来人的",""
4222,siege,英[siːdʒ] 美[siːdʒ],"n. （军队或警察对某地的）围困，包围；不断的攻击
v. 围攻，包围","复数 sieges
第三人称单数 sieges
现在分词 sieging
过去式 sieged
过去分词 sieged"
4223,withstand,英[wɪðˈstænd] 美[wɪðˈstænd],v. 顶住，抵住；经受住，承受住（攻击、批评等）；反抗,"第三人称单数 withstands
现在分词 withstanding
过去式 withstood
过去分词 withstood"
4224,odd,英[ɒd] 美[ɑːd],"adj. 奇怪的，反常的；偶然出现的，偶尔发生的；奇形怪状的，各种各样的；不成对的，不同类的；奇数的；可得到的，可用的；少量的，不重要的；（尤指在双方至少各进一球的情况下）一球险胜的
adv. （用于数字后）大约，左右
【名】 （Odd）（英、西、挪、瑞典）奥德（人名）",""
4225,yale,英[jeɪl] 美[jeɪl],n. 野迩（神话动物，形似羚羊）,""
4226,haifa,英[ˈhaɪfə] 美[ˈhaɪfə],n. 海法（以色列港市）,""
4227,decipher,英[dɪˈsaɪfə(r)] 美[dɪˈsaɪfər],v. 破译，辨认（难认、难解的东西）；理解（神秘或难懂的事物）,"第三人称单数 deciphers
现在分词 deciphering
过去式 deciphered
过去分词 deciphered"
4228,celebration,英[ˌselɪˈbreɪʃn] 美[ˌseləˈbreɪʃ(ə)n],n. 庆典，庆祝活动；庆祝，颂扬；宗教仪式的举行,复数 celebrations
4229,yearly,英[ˈjɪəli] 美[ˈjɪrli],"adj. 一年一次的，每年的；年度的，一年的
adv. 一年一次地，每年地
n. 年刊，年鉴",复数 yearlies
4230,genome,英[ˈdʒiːnəʊm] 美[ˈdʒiːnoʊm],n. 基因组，染色体组,复数 genomes
4231,devastate,英[ˈdevəsteɪt] 美[ˈdevəsteɪt],v. 毁坏，破坏；使极度震惊，使伤心欲绝,"第三人称单数 devastates
现在分词 devastating
过去式 devastated
过去分词 devastated"
4232,edible,英[ˈedəb(ə)l] 美[ˈedəb(ə)l],"adj. 可食用的
n. 食物",复数 edibles
4233,mimic,英[ˈmɪmɪk] 美[ˈmɪmɪk],"v. 模仿（人的言行举止）；模拟（外观或效果）；模拟（另一种植物或动物）；（药）模拟（另一物质）的生理作用；（疾病）表现出（另一疾病）的症状
n. 善于模仿的人；会模拟的动物（或植物）
adj. 模拟的，演习的","复数 mimics
第三人称单数 mimics
现在分词 mimicking
过去式 mimicked
过去分词 mimicked"
4234,eck, ,n. 艾克（男子名）,""
4235,ripe,英[raɪp] 美[raɪp],"adj. （水果、谷物等）成熟的；（奶酪）熟的，（酒）芳醇的；（气味）浓烈的，刺鼻的，（香气）馥郁的；时机成熟的，适宜的；充满……的（ripe with）；高龄的，高寿的；（雌性鱼， 昆虫）快要产卵的；<非正式> (言语) 下流的，粗俗的
【名】 （Ripe）（意，瑞典）里佩（人名）","比较级 riper或more ripe
最高级 ripest或most ripe"
4236,resist,英[rɪˈzɪst] 美[rɪˈzɪst],"v. 阻挡，抵制；抵抗，回击；耐得住，抵挡；使不受……的伤害，抗（伤害）
n. 保护涂层（防染色、着釉等），防染材料","复数 resists
第三人称单数 resists
现在分词 resisting
过去式 resisted
过去分词 resisted"
4237,undesirable,英[ˌʌndɪˈzaɪərəb(ə)l] 美[ˌʌndɪˈzaɪərəb(ə)l],"adj. 不受欢迎的，不良的，不想要的
n. 不良分子，不受欢迎的人","复数 undesirables
比较级 more undesirable
最高级 most undesirable"
4238,naturalist,英[ˈnætʃ(ə)rəlɪst] 美[ˈnætʃ(ə)rəlɪst],"n. 自然主义者；博物学者；（英）动物标本剥制者；买卖玩赏动物的商人
adj. 自然的（等于 naturalistic）；自然主义的；博物学的",复数 naturalists
4239,physicist,英[ˈfɪzɪsɪst] 美[ˈfɪzɪsɪst],n. 物理学家,复数 physicists
4240,monumental,英[ˌmɒnjuˈment(ə)l] 美[ˌmɑːnjuˈment(ə)l],adj. 丰碑式的，伟大的；极大（坏，好等）的；纪念碑的，纪念性的；巨大的，庞大的,""
4241,trial,英[ˈtraɪəl] 美[ˈtraɪəl],"n. 审判，审理；试验，试用；（对人的忍耐、自制力的）考验，磨练；烦人的事，惹麻烦的人；预赛，选拔赛；（检验车手技能的）摩托车障碍检验赛；（动物的）比赛，表演
v. 测试，试验；（马、狗等动物）参加比赛
adj. 试验性的
【名】 （Trial）（法）特里亚尔（人名）","复数 trials
第三人称单数 trials
现在分词 trialling或trialing
过去式 trialled或trialed
过去分词 trialled或trialed"
4242,proto,英[ˈprəʊtəʊ] 美[ˈproʊtoʊ],"n. 原型；样机；典型
n. （Proto）人名；（意）普罗托",""
4243,amid,英[əˈmɪd] 美[əˈmɪd],"prep. 在……过程中，在……中；四周是，被……所环绕
【名】 （Amid）（美）阿米德（人名）",""
4244,speculation,英[ˌspekjuˈleɪʃ(ə)n] 美[ˌspekjuˈleɪʃ(ə)n],n. 投机，投机买卖；猜测，推测，推断,复数 speculations
4245,accidental,英[ˌæksɪˈdent(ə)l] 美[ˌæksəˈdent(ə)l],"adj. 意外的，偶然的；非主要的，附带的；（亚里士多德思想中的）非本质属性的；临时记号的
n. 临时记号；次要方面，非主要的特性",复数 accidentals
4246,behavioral,英[bɪˈheɪvjərəl] 美[bɪˈheɪvjərəl],adj. 行为的,""
4247,influential,英[ˌɪnfluˈenʃ(ə)l] 美[ˌɪnfluˈenʃ(ə)l],"adj. 有影响力的，有势力的
n. 有影响力的人",""
4248,acey,"",该词条暂未被收录,""
4249,deucy,"",该词条暂未被收录,""
4250,stirrup,英[ˈstɪrəp] 美[ˈstɪrəp],"n. [建]箍筋；马镫；镫形物
n. （Stirrup）人名；（英）斯特拉普",复数 stirrups
4251,rider,英[ˈraɪdə(r)] 美[ˈraɪdər],"n. 骑手，骑马（或自行车、摩托车）的人；附文，附加条款；<英>三读附加意见，三读议案；<英>（陪审团对裁定的）附加意见；（天平的）游码
【名】 （Rider）（英）赖德，（西）里德尔（人名）",复数 riders
4252,adoption,英[əˈdɒpʃn] 美[əˈdɑːpʃ(ə)n],n. 采用，接受；<英>推选；正式通过；选择；收养，领养,复数 adoptions
4253,vague,英[veɪɡ] 美[veɪɡ],"adj. 不明确的，不清楚的；（形状）模糊的；（感情、记忆等）不完整的，不清晰的；含糊其词的，闪烁其词的；茫然的，心不在焉的
【名】 （Vague）韦格（人名）","比较级 vaguer或more vague
最高级 vaguest或most vague"
4254,plato,英[ˈpleɪtəʊ] 美[ˈpleɪtoʊ],n. 柏拉图（古希腊哲学家）,""
4255,da,英[ˌdiːˈeɪ] 美[ˌdiːˈeɪ],"n. （俄）是，是的；爸爸（等于 dad）
n. （Da）人名；（柬）达",""
4256,unsuccessful,英[ˌʌnsəkˈsesfl] 美[ˌʌnsəkˈsesfl],adj. 不成功的；失败的,""
4257,approx,英[əˈprɒks] 美[əˈprɑːks],abbr. 大约（Approximate）,""
4258,yoga,英[ˈjəʊɡə] 美[ˈjoʊɡə],n. 瑜伽，瑜伽术； 瑜伽派（印度哲学派别）,""
4259,hibernation,英[ˌhaɪbəˈneɪʃ(ə)n] 美[ˌhaɪbərˈneɪʃ(ə)n],n. 冬眠；（人）蛰居，不活动,""
4260,hibernate,英[ˈhaɪbəneɪt] 美[ˈhaɪbərneɪt],v. 冬眠；（人）（长期）蛰居，不活动,"第三人称单数 hibernates
现在分词 hibernating
过去式 hibernated
过去分词 hibernated"
4261,redstart,英[ˈredstɑːt] 美[ˈredˌstɑrt],n. 红尾鸲，红尾鸟,""
4262,pouch,英[paʊtʃ] 美[paʊtʃ],"n. 小袋子，荷包；邮袋，文件袋；（袋鼠、考拉等的）育儿袋；（啮齿动物的）颊袋；眼袋；（背包等的）侧袋
v. 把……放入袋中；<非正式>拥有；（板球）接（球）；使（衣服的一部分）悬垂如袋；（使）成袋状
【名】 （Pouch）（捷）保赫，（英）波奇（人名）","复数 pouches
第三人称单数 pouches
现在分词 pouching
过去式 pouched
过去分词 pouched"
4263,eventual,英[ɪˈventʃuəl] 美[ɪˈventʃuəl],adj. 最终的，结局的；<古>有条件的,""
4264,sufficiently,英[səˈfɪʃntli] 美[səˈfɪʃntli],adv. 充分地，足够地,""
4265,motion,英[ˈməʊʃn] 美[ˈmoʊʃ(ə)n],"n. 运动，移动；手势，动作；提议，议案；<英>排便，大便；转动的机械装置；（当庭提出裁决或命令的）请求，申请
v. 打手势，示意","复数 motions
第三人称单数 motions
现在分词 motioning
过去式 motioned
过去分词 motioned"
4266,definitive,英[dɪˈfɪnətɪv] 美[dɪˈfɪnətɪv],"adj. 最终的，确定的；最好的，最权威的；（邮票）普通标准型的
n. 普通邮票；限定词",""
4267,legislation,英[ˌledʒɪsˈleɪʃn] 美[ˌledʒɪsˈleɪʃ(ə)n],n. 法规，法律；立法，制订法律,""
4268,mere,英[mɪə(r)] 美[mɪr],"adj. 仅仅，只不过；只凭……就足以
n. <旧>小湖，池塘；（尤指毛利人用绿岩制的武器）石棒
【名】 （Mere）（日）目连，（西）梅雷（人名）","复数 meres
最高级 merest"
4269,environmentalist,英[ɪnˌvaɪrənˈmentəlɪst] 美[ɪnˌvaɪrənˈmentəlɪst],"n. 环境保护主义者，环境保护论者；环境艺术家
adj. 环境论（者）的",复数 environmentalists
4270,oriental,英[ˌɔːriˈent(ə)l] 美[ˌɔːriˈent(ə)l],"adj. 东方（尤指中国和日本）的，东方人的；（动物学）（与）东方界（有关）的（Oriental）；（珍珠或其他珠宝）有光泽的
n. <旧>东方人（=Oriental）",复数 orientals
4271,poverty,英[ˈpɒvəti] 美[ˈpɑːvərti],n. 贫穷，贫困；<正式>贫乏，低劣；个人财产权的放弃（作为宗教誓约的一部分）,""
4272,eliminate,英[ɪˈlɪmɪneɪt] 美[ɪˈlɪmɪneɪt],v. 剔除，根除；对……不予考虑，把……排除在外；（比赛中）淘汰；铲除，杀害；（生理）排除，排泄；消去,"第三人称单数 eliminates
现在分词 eliminating
过去式 eliminated
过去分词 eliminated"
4273,predominantly,英[prɪˈdɒmɪnəntli] 美[prɪˈdɑːmɪnəntli],adv. 绝大多数，主要地,""
4274,sequester,英[sɪˈkwestə(r)] 美[sɪˈkwestər],vt. 使隔绝；使隐退；没收，扣押,""
4275,grower,英[ˈɡrəʊə(r)] 美[ˈɡroʊər],"n. 栽培者；生长物
n. （Grower）人名；（英）格罗尔",复数 growers
4276,officially,英[əˈfɪʃəli] 美[əˈfɪʃəli],adv. 官方地，正式地；据公布，据传（但不一定是事实）；依据法规等,""
4277,certify,英[ˈsɜːtɪfaɪ] 美[ˈsɜːrtɪfaɪ],v. 证明，证实；给……颁发合格证书；证明（某人）患有精神病；保证,"第三人称单数 certifies
现在分词 certifying
过去式 certified
过去分词 certified"
4278,sustainability,英[səˌsteɪnəˈbɪləti] 美[səˌsteɪnəˈbɪləti],n. 持续性，能维持性,""
4279,geology,英[dʒiˈɒlədʒi] 美[dʒiˈɑːlədʒi],n. 地质学；地质状况,复数 geologies
4280,tenement,英[ˈtenəmənt] 美[ˈtenəmənt],n. 房屋；住户，租户；租房子,复数 tenements
4281,neighborhood,英[ˈneɪbəhʊd] 美[ˈneɪbərhʊd],n. 附近；街坊；接近；街区,复数 neighborhoods
4282,loose,英[luːs] 美[luːs],"adj. 未固定牢的，松动的；零散的，松脱的；不受束缚的，未拴住的；（衣服）宽松的；疏松的；组织不严密的；不严谨的，不精确的；不道德的，放荡的；无球员控制的；稀的；说话随便的；（身体）懒散的，放松的
v. 释放，发泄；松开，解开；发射（子弹、箭等）
adv. 宽松地
n. 在逃；（箭的）发射；放纵
【名】 （Loose）（英）卢斯，（捷、瑞典）洛塞，（德）洛泽（人名）","第三人称单数 looses
现在分词 loosing
过去式 loosed
过去分词 loosed
比较级 looser
最高级 loosest"
4283,myth,英[mɪθ] 美[mɪθ],n. 错误的观点，荒诞的说法；神话，神话故事；虚构的人（或事），想象中的人（或事）,复数 myths
4284,downtown,英[ˌdaʊnˈtaʊn] 美[ˌdaʊnˈtaʊn],"adj. 市中心的，商业区的
adv. 向（在）市中心，向（在）城镇商业中心区
n. 城镇的中心区，商业区，闹市区",复数 downtowns
4285,absent,英[ˈæbsənt] 美[ˈæbsənt],"adj. 缺勤的，缺席的；不存在的，缺乏的；心不在焉的，出神的；不与子女一起住的
prep. <美，正式>缺乏，没有
v. 缺席，离开",""
4286,mood,英[muːd] 美[muːd],"n. 心境，情绪；气氛，情感基调；心情不好，坏脾气；想（做某事），有兴致（做某事）；（尤指音乐）激发……情感的，暗示……心境的；（群体的）态度，意愿；表达语气的动词屈折变化；（语法的）式，语气； 想（做某事），有兴致（做某事）
【名】 （Mood）（英）穆德，（瑞典）莫德（人名）",复数 moods
4287,inability,英[ˌɪnəˈbɪləti] 美[ˌɪnəˈbɪləti],n. 无能，无力，不能,""
4288,loyalty,英[ˈlɔɪəlti] 美[ˈlɔɪəlti],n. 忠诚，忠贞；忠于……的强烈情感,复数 loyalties
4289,incentive,英[ɪnˈsentɪv] 美[ɪnˈsentɪv],n. 激励，刺激,复数 incentives
4290,fellow,英[ˈfeləʊ] 美[ˈfeloʊ],"n. 小伙子，家伙；同伴，同事，同学；研究员；男朋友；（研究期间领取津贴的）研究生；<英>（大学的）董事；（学术或专业团体）会员；对等者，对手
adj. 同类的，同伴的
【名】 （Fellow）（美、英、印）费洛（人名）",复数 fellows
4291,admire,英[ədˈmaɪə(r)] 美[ədˈmaɪər],v. 钦佩，仰慕；欣赏，观赏,"第三人称单数 admires
现在分词 admiring
过去式 admired
过去分词 admired"
4292,sunny,英[ˈsʌni] 美[ˈsʌni],adj. 阳光充足的，（地方）暖和的；（人，性格）开朗的，阳光的,"比较级 sunnier
最高级 sunniest"
4293,moist,英[mɔɪst] 美[mɔɪst],adj. 潮润的，微湿的；（地区或空气）潮湿的，多雨的；（眼睛）含泪的，泪汪汪的；湿（性）的,""
4294,passionate,英[ˈpæʃənət] 美[ˈpæʃənət],adj. 热诚的，狂热的；热恋的，情意绵绵的；易怒的,"比较级 more passionate
最高级 most passionate"
4295,plague,英[pleɪɡ] 美[pleɪɡ],"n. 瘟疫，传染病；鼠疫（尤指腺鼠疫）；（老鼠或昆虫等肆虐造成的）灾害，祸患； 普遍的祸害；烦恼事；<古>愿上天降灾难于……（a plague on）
v. 困扰，折磨；烦扰，纠缠；使得灾祸","复数 plagues
第三人称单数 plagues
现在分词 plaguing
过去式 plagued
过去分词 plagued"
4296,malagasy,英[ˌmæləˈɡæsi] 美[ˌmæləˈɡæsi],"n. 马达加斯加人，马达加斯加语
adj. 马达加斯加的",""
4297,fever,英[ˈfiːvə(r)] 美[ˈfiːvər],"n. 发烧，发热；狂热，高度兴奋；热病
v. 使发烧，使激动不已","复数 fevers
第三人称单数 fevers
现在分词 fevering
过去式 fevered
过去分词 fevered"
4298,virus,英[ˈvaɪrəs] 美[ˈvaɪrəs],"n. 病毒；病毒性疾病，病毒感染；（计算机）病毒，（手机的）短信病毒；有害影响，毒害；<古>毒液
【名】 （Virus）比鲁斯（人名）",复数 viruses
4299,roost,英[ruːst] 美[ruːst],"n. （鸟或蝙蝠的）栖息处
v. （鸟、蝙蝠）栖息；急潮流
n. （Roost）（美）罗斯特（人名）","复数 roosts
第三人称单数 roosts
现在分词 roosting
过去式 roosted
过去分词 roosted"
4300,mutually,英[ˈmjuːtʃuəli] 美[ˈmjuːtʃuəli],adv. 相互地，共同地,""
4301,quantify,英[ˈkwɒntɪfaɪ] 美[ˈkwɑːntɪfaɪ],v. 测定……的数量，用数量表示，量化；用量词限定（术语，命题）,"第三人称单数 quantifies
现在分词 quantifying
过去式 quantified
过去分词 quantified"
4302,compile,英[kəmˈpaɪl] 美[kəmˈpaɪl],v. 汇编，编纂；编译（电脑程式）；收集，搜集（信息，资料）；累积（得分）,"第三人称单数 compiles
现在分词 compiling
过去式 compiled
过去分词 compiled"
4303,census,英[ˈsensəs] 美[ˈsensəs],"n. （官方的）统计，人口普查
v. 对……进行人口调查；统计……的数目","复数 censuses
第三人称单数 censuses
现在分词 censusing
过去式 censused
过去分词 censused"
4304,inventory,英[ˈɪnvəntri] 美[ˈɪnvəntɔːri],"n. 详细目录，清单；存货，库存；盘货，存货盘点
v. 开列清单","复数 inventories
第三人称单数 inventories
现在分词 inventorying
过去式 inventoried
过去分词 inventoried"
4305,economist,英[ɪˈkɒnəmɪst] 美[ɪˈkɑːnəmɪst],n. 经济学家,复数 economists
4306,scandinavia,英[ˌskændɪˈneɪviə] 美[ˌskændɪˈnevjə],n. 斯堪的纳维亚（半岛）,""
4307,sew,英[səʊ] 美[soʊ],v. 缝，缝纫，缝补,"第三人称单数 sews
现在分词 sewing
过去式 sewed
过去分词 sewed或sewn"
4308,demographic,英[ˌdeməˈɡræfɪk] 美[ˌdeməˈɡræfɪk],"adj. 人口的，人口统计的
n. （具有某种特征的）群体；人口统计数据",复数 demographics
4309,unfold,英[ʌnˈfəʊld] 美[ʌnˈfoʊld],v. 打开，展开；呈现，逐渐明朗；发生，发展,"第三人称单数 unfolds
现在分词 unfolding
过去式 unfolded
过去分词 unfolded"
4310,dominance,英[ˈdɒmɪnəns] 美[ˈdɑːmɪnəns],n. 优势，支配地位,""
4311,champion,英[ˈtʃæmpiən] 美[ˈtʃæmpiən],"n. 冠军，第一名；拥护者，斗士
v. 捍卫，拥护，支持
adj. <英，非正式>极好的；冠军的，得一等奖的
【名】 （Champion）（英）钱皮恩，（法）尚皮翁（人名）","复数 champions
第三人称单数 champions
现在分词 championing
过去式 championed
过去分词 championed"
4312,simultaneously,英[ˌsɪm(ə)lˈteɪniəsli] 美[ˌsaɪm(ə)lˈteɪniəsli],adv. 同时地,""
4313,feat,英[fiːt] 美[fiːt],"n. 功绩，壮举；武艺，技艺
adj. 合适的，灵巧的",复数 feats
4314,ucla,英[ˌjuːsiːelˈeɪ] ,abbr. 加州大学洛杉矶分校（University of California at Los Angeles）,""
4315,rissman,"",该词条暂未被收录,""
4316,tough,英[tʌf] 美[tʌf],"adj. （物质，物体）坚韧的，坚固的；（政策或行动）强硬的，严厉的；吃苦耐劳的，坚韧不拔的；顽固的，固执的；困难的，棘手的；艰难的，困苦的，难熬的；（食物）老的，不易切开的，嚼不动的；（人）粗暴的，粗鲁的；（地区）充满暴力与犯罪的；不幸的，倒霉的，活该（表示不同情）
n. 恶棍
v. 坚持，忍受，忍耐
adv. 坚强地，坚定地
【名】 （Tough）（英）图赫（人名）","复数 toughs
第三人称单数 toughs
现在分词 toughing
过去式 toughed
过去分词 toughed
比较级 tougher
最高级 toughest"
4317,finalise,英[ˈfaɪnəlaɪz] 美[ˈfaɪnəlaɪz],vt. 使……结束；把最后定下来,"第三人称单数 finalises
现在分词 finalising
过去式 finalised
过去分词 finalised"
4318,hurry,英[ˈhʌri] 美[ˈhɜːri],"v. 匆忙，急忙；催促；（朝某方向）迅速移动；迅速处理
n. 急忙；紧急，赶紧的理由
【名】 （Hurry）（美、英、加、澳、法、丹）赫里（人名）","复数 hurries
第三人称单数 hurries
现在分词 hurrying
过去式 hurried
过去分词 hurried"
4319,shorter,英[ʃɔːtə] 美[ˈʃɔːrtər],"adj. 较短的；更短的；更矮的（short 的比较级）
n. （Shorter）人名；（英）肖特",""
4320,awful,英[ˈɔːf(ə)l] 美[ˈɔːf(ə)l],"adj. 让人讨厌的，糟糕的；骇人听闻的，可怕的；生病的，不舒服的；非常的，很多的
adv. 非常，极其",""
4321,ban,英[bæn] 美[bæn],"n. 禁止，禁令；逐出令；<史>褫夺公民权的判决；<古>诅咒；巴尼（罗马尼亚货币单位，复数bani）
v. 禁止，取缔；（官方）把（某人）逐出某地
【名】 （Ban）（美、罗马、克罗地亚）班恩（人名）","复数 bans
第三人称单数 bans
现在分词 banning
过去式 banned
过去分词 banned"
4322,boot,英[buːt] 美[buːt],"n. 靴子；猛踢；（汽车的）行李箱，后备箱；车轮固定夹；解雇；再者，除此之外（to boot）
v. 猛踢；锁住（非法停车的轮子）；启动（电脑）；在车轮上装制动装置；解雇；（使）穿靴
【名】 （Boot）（英、美、荷、加、德、意、俄）布特（人名）","复数 boots
第三人称单数 boots
现在分词 booting
过去式 booted
过去分词 booted"
4323,waterproof,英[ˈwɔːtəpruːf] 美[ˈwɔːtərpruːf],"adj. 防水的，不透水的
v. 使……不透水，对……作防水处理
n. 防水衣物，雨衣","复数 waterproofs
第三人称单数 waterproofs
现在分词 waterproofing
过去式 waterproofed
过去分词 waterproofed"
4324,spoon,英[spuːn] 美[spuːn],"n. 匙，勺子；（作打击乐器用的）调羹对；一匙的量；调羹状物品
vt. 用匙舀，使成匙状；高挑球","复数 spoons
第三人称单数 spoons
现在分词 spooning
过去式 spooned
过去分词 spooned"
4325,coastline,英[ˈkəʊstlaɪn] 美[ˈkoʊstlaɪn],n. 海岸线,复数 coastlines
4326,cheese,英[tʃiːz] 美[tʃiːz],"n. 干酪，奶酪；（拍照时让人微笑的用语）笑一笑；大人物，大亨；截然不同；（表示不同情）抱歉啦，真倒霉；带皮的乳酪块；<英>（黏稠度像乳酪的）膏，酱；原装乳酪样的扁圆物（如九柱戏等游戏中使用的木圆盘）；<非正式>过分的温情
v. <英，非正式>激怒，使厌烦；停止","复数 cheeses
第三人称单数 cheeses
现在分词 cheesing
过去式 cheesed
过去分词 cheesed"
4327,packet,英[ˈpækɪt] 美[ˈpækɪt],"n. <英>包装盒，包装袋；<英>（扁平的）小包裹；<美>（通常内容物仅够用一次的）小袋，小包（=sachet）；<美>文件包；信息包，数据包；<英，非正式>一笔巨款；<英>男性的性器官
v. 把..……打包","复数 packets
第三人称单数 packets
现在分词 packeting
过去式 packeted
过去分词 packeted"
4328,crisp,英[krɪsp] 美[krɪsp],"adj. 爽口的，脆生的；脆的，易碎的；洁净的，挺括的；（图片或声音）清晰的，清脆悦耳的；清新的，凉爽的；（言行）干脆利落的；轻快的，利索的
n. <英>炸薯片；松脆食品
v. （使）发脆；<旧>（使）变卷，（使）变卷曲
【名】 （Crisp）（英）克里斯普（人名）","复数 crisps
第三人称单数 crisps
现在分词 crisping
过去式 crisped
过去分词 crisped
比较级 crisper
最高级 crispest"
4329,shipwreck,英[ˈʃɪprek] 美[ˈʃɪprek],"n. 海难；遇难船
vt. 使失事；使毁灭；使失败","复数 shipwrecks
第三人称单数 shipwrecks
现在分词 shipwrecking
过去式 shipwrecked
过去分词 shipwrecked"
4330,chop,英[tʃɒp] 美[tʃɑːp],"v. 剁，砍，劈；大幅削减；强行废止，取消；削（球）；<英，非正式>变化无常（chop and change）
n. （羊或猪）排；剁，砍，劈；掌劈；（人或动物）嘴周围的地方；碎浪；动物饲料；<古>商标
【名】 （Chop）（美、俄）肖普（人名）","复数 chops
第三人称单数 chops
现在分词 chopping
过去式 chopped
过去分词 chopped"
4331,incredible,英[ɪnˈkredəb(ə)l] 美[ɪnˈkredəb(ə)l],adj. 不可思议的，难以置信的；惊人的，极大的，极多的；了不起的，极好的,"比较级 more incredible
最高级 most incredible"
4332,embarrass,英[ɪmˈbærəs] 美[ɪmˈbærəs],v. （使）尴尬，窘迫；使难堪，使为难；<古>妨碍（人，移动，行动）；<古>使困难重重，使复杂化,"第三人称单数 embarrasses
现在分词 embarrassing
过去式 embarrassed
过去分词 embarrassed"
4333,contaminate,英[kənˈtæmɪneɪt] 美[kənˈtæmɪneɪt],v. 污染，弄脏；毒害，腐蚀（人的思想或品德）,"第三人称单数 contaminates
现在分词 contaminating
过去式 contaminated
过去分词 contaminated"
4334,camel,英[ˈkæm(ə)l] 美[ˈkæm(ə)l],"n. 骆驼；驼绒织品；驼色，浅黄褐色；打捞浮筒
adj. 驼色的，暗棕色的
【名】 （Camel）（法）卡梅尔，（阿拉伯）卡迈勒（人名）",复数 camels
4335,turkey,英[ˈtɜːki] 美[ˈtɜːrki],n. 火鸡；火鸡肉；<美，非正式>（电影或戏剧的）失败之作；笨蛋，傻瓜；土耳其（Turkey）,复数 turkeys或turkey
4336,twist,英[twɪst] 美[twɪst],"v. 使弯曲，扭弯；（使）扭曲变形；旋转，转动；扭动身体；扭伤（脚踝等）；编织，捻在一起；盘绕，缠绕；歪曲，曲解；蜿蜒前进，曲折前进；跳扭摆舞；<英，非正式>欺骗，欺诈；牌面朝上
n. 扭动，转动；扭身；扭歪；弯曲处，拐弯处；波折，意想不到的转折；旧物翻新，新花样；螺旋形物体；扭摆舞（the twist）；（膛线）缠度；<英>（两端扭紧的）纸包装；（尤指性格）变态，反常；（棉，丝） 合股线；<英>混合酒；绞绕线绒毛毯；复杂的形势，复杂的行动计划；（棍棒或其他物体） 扭转度，扭度；扭转力，转矩；绕轴旋转前进；<英，非正式>欺骗，欺诈
【名】 （Twist）（美、英、荷）特威斯特（人名）","复数 twists
第三人称单数 twists
现在分词 twisting
过去式 twisted
过去分词 twisted"
4337,hedge,英[hedʒ] 美[hedʒ],"n. 树篱；防范措施，防备手段
v. 拐弯抹角，避免正面回答；用树篱围住；包围，限制；采取保值措施以规避风险
【名】 （Hedge）（美、英、加、澳、印、法）赫奇（人名）","复数 hedges
第三人称单数 hedges
现在分词 hedging
过去式 hedged
过去分词 hedged"
4338,meditation,英[ˌmedɪˈteɪʃ(ə)n] 美[ˌmedɪˈteɪʃ(ə)n],n. 冥想，打坐；沉思，深思；（关于某主题的）感想，沉思录,复数 meditations
